user_id,needs
7466,"Fire, Theft"
7467,"Fire, Natural Disaster"
7468,"Medical, Accident"
7469,"Theft, Accident"
7470,"Medical, Accident"
7471,"Medical, Fire"
7472,"Medical, Accident"
7473,"Medical, Fire"
7474,"Fire, Theft"
7475,"Fire, Natural Disaster"
7476,"Fire, Natural Disaster"
7477,"Medical, Accident"
7478,"Fire, Natural Disaster"
7479,"Medical, Accident"
7480,"Medical, Fire"
7481,"Theft, Accident"
7482,"Theft, Accident"
7483,"Theft, Accident"
7484,"Fire, Theft"
7485,"Medical, Accident"
7486,"Medical, Fire"
7487,"Fire, Theft"
7488,"Fire, Theft"
7489,"Fire, Natural Disaster"
7490,"Medical, Accident"
7491,"Theft, Accident"
7492,"Medical, Fire"
7493,"Theft, Accident"
7494,"Fire, Theft"
7495,"Theft, Accident"
7496,"Fire, Theft"
7497,"Medical, Accident"
7498,"Fire, Theft"
7499,"Theft, Accident"
7500,"Theft, Accident"
7501,"Fire, Theft"
7502,"Medical, Accident"
7503,"Medical, Fire"
7504,"Fire, Theft"
7505,"Theft, Accident"
7506,"Medical, Accident"
7507,"Theft, Accident"
7508,"Medical, Accident"
7509,"Fire, Theft"
7510,"Medical, Accident"
7511,"Fire, Natural Disaster"
7512,"Medical, Fire"
7513,"Theft, Accident"
7514,"Medical, Accident"
7515,"Medical, Accident"
7516,"Fire, Natural Disaster"
7517,"Medical, Fire"
7518,"Theft, Accident"
7519,"Medical, Accident"
7520,"Fire, Theft"
7521,"Fire, Theft"
7522,"Fire, Theft"
7523,"Medical, Accident"
7524,"Medical, Accident"
7525,"Theft, Accident"
7526,"Medical, Fire"
7527,"Fire, Theft"
7528,"Theft, Accident"
7529,"Medical, Accident"
7530,"Fire, Natural Disaster"
7531,"Theft, Accident"
7532,"Medical, Accident"
7533,"Fire, Natural Disaster"
7534,"Theft, Accident"
7535,"Medical, Accident"
7536,"Medical, Fire"
7537,"Fire, Natural Disaster"
7538,"Fire, Natural Disaster"
7539,"Medical, Accident"
7540,"Theft, Accident"
7541,"Fire, Theft"
7542,"Fire, Theft"
7543,"Medical, Fire"
7544,"Theft, Accident"
7545,"Fire, Natural Disaster"
7546,"Medical, Accident"
7547,"Medical, Fire"
7548,"Medical, Accident"
7549,"Medical, Fire"
7550,"Theft, Accident"
7551,"Theft, Accident"
7552,"Theft, Accident"
7553,"Theft, Accident"
7554,"Fire, Theft"
7555,"Theft, Accident"
7556,"Fire, Natural Disaster"
7557,"Fire, Theft"
7558,"Medical, Fire"
7559,"Fire, Theft"
7560,"Medical, Fire"
7561,"Medical, Accident"
7562,"Theft, Accident"
7563,"Fire, Theft"
7564,"Fire, Theft"
7565,"Fire, Natural Disaster"
7566,"Theft, Accident"
7567,"Theft, Accident"
7568,"Theft, Accident"
7569,"Theft, Accident"
7570,"Medical, Accident"
7571,"Fire, Natural Disaster"
7572,"Fire, Theft"
7573,"Fire, Natural Disaster"
7574,"Medical, Accident"
7575,"Fire, Natural Disaster"
7576,"Medical, Accident"
7577,"Medical, Fire"
7578,"Fire, Theft"
7579,"Fire, Natural Disaster"
7580,"Fire, Natural Disaster"
7581,"Medical, Accident"
7582,"Medical, Accident"
7583,"Fire, Natural Disaster"
7584,"Theft, Accident"
7585,"Fire, Natural Disaster"
7586,"Fire, Theft"
7587,"Medical, Accident"
7588,"Fire, Theft"
7589,"Theft, Accident"
7590,"Fire, Natural Disaster"
7591,"Theft, Accident"
7592,"Fire, Natural Disaster"
7593,"Medical, Accident"
7594,"Fire, Natural Disaster"
7595,"Theft, Accident"
7596,"Fire, Theft"
7597,"Medical, Accident"
7598,"Fire, Natural Disaster"
7599,"Fire, Theft"
7600,"Medical, Fire"
7601,"Theft, Accident"
7602,"Medical, Fire"
7603,"Fire, Theft"
7604,"Medical, Fire"
7605,"Fire, Natural Disaster"
7606,"Fire, Natural Disaster"
7607,"Medical, Accident"
7608,"Fire, Theft"
7609,"Medical, Fire"
7610,"Medical, Fire"
7611,"Fire, Theft"
7612,"Fire, Natural Disaster"
7613,"Medical, Fire"
7614,"Medical, Accident"
7615,"Fire, Theft"
7616,"Medical, Fire"
7617,"Fire, Natural Disaster"
7618,"Medical, Accident"
7619,"Fire, Theft"
7620,"Medical, Accident"
7621,"Medical, Fire"
7622,"Medical, Fire"
7623,"Theft, Accident"
7624,"Fire, Theft"
7625,"Fire, Natural Disaster"
7626,"Fire, Natural Disaster"
7627,"Fire, Theft"
7628,"Theft, Accident"
7629,"Theft, Accident"
7630,"Fire, Theft"
7631,"Theft, Accident"
7632,"Medical, Fire"
7633,"Medical, Fire"
7634,"Medical, Fire"
7635,"Medical, Accident"
7636,"Medical, Accident"
7637,"Fire, Natural Disaster"
7638,"Fire, Natural Disaster"
7639,"Medical, Accident"
7640,"Fire, Theft"
7641,"Medical, Accident"
7642,"Medical, Accident"
7643,"Theft, Accident"
7644,"Medical, Accident"
7645,"Medical, Fire"
7646,"Medical, Fire"
7647,"Medical, Fire"
7648,"Fire, Theft"
7649,"Theft, Accident"
7650,"Medical, Fire"
7651,"Theft, Accident"
7652,"Fire, Theft"
7653,"Theft, Accident"
7654,"Medical, Accident"
7655,"Fire, Theft"
7656,"Medical, Accident"
7657,"Theft, Accident"
7658,"Medical, Fire"
7659,"Medical, Accident"
7660,"Fire, Natural Disaster"
7661,"Theft, Accident"
7662,"Theft, Accident"
7663,"Fire, Theft"
7664,"Medical, Accident"
7665,"Medical, Fire"
7666,"Medical, Accident"
7667,"Medical, Accident"
7668,"Fire, Theft"
7669,"Medical, Accident"
7670,"Theft, Accident"
7671,"Medical, Accident"
7672,"Fire, Natural Disaster"
7673,"Theft, Accident"
7674,"Theft, Accident"
7675,"Fire, Natural Disaster"
7676,"Fire, Natural Disaster"
7677,"Fire, Natural Disaster"
7678,"Medical, Accident"
7679,"Medical, Fire"
7680,"Medical, Fire"
7681,"Fire, Theft"
7682,"Fire, Theft"
7683,"Theft, Accident"
7684,"Theft, Accident"
7685,"Medical, Fire"
7686,"Fire, Theft"
7687,"Theft, Accident"
7688,"Theft, Accident"
7689,"Medical, Accident"
7690,"Fire, Theft"
7691,"Medical, Fire"
7692,"Medical, Accident"
7693,"Theft, Accident"
7694,"Medical, Accident"
7695,"Fire, Natural Disaster"
7696,"Medical, Fire"
7697,"Theft, Accident"
7698,"Medical, Accident"
7699,"Fire, Theft"
7700,"Fire, Theft"
7701,"Medical, Accident"
7702,"Medical, Fire"
7703,"Fire, Natural Disaster"
7704,"Fire, Natural Disaster"
7705,"Fire, Theft"
7706,"Fire, Theft"
7707,"Theft, Accident"
7708,"Fire, Theft"
7709,"Fire, Natural Disaster"
7710,"Medical, Accident"
7711,"Medical, Fire"
7712,"Fire, Theft"
7713,"Fire, Natural Disaster"
7714,"Medical, Fire"
7715,"Medical, Accident"
7716,"Fire, Natural Disaster"
7717,"Theft, Accident"
7718,"Fire, Theft"
7719,"Fire, Natural Disaster"
7720,"Medical, Accident"
7721,"Medical, Accident"
7722,"Medical, Fire"
7723,"Fire, Theft"
7724,"Fire, Natural Disaster"
7725,"Medical, Accident"
7726,"Medical, Fire"
7727,"Fire, Theft"
7728,"Fire, Theft"
7729,"Medical, Fire"
7730,"Fire, Natural Disaster"
7731,"Medical, Accident"
7732,"Medical, Fire"
7733,"Medical, Accident"
7734,"Medical, Accident"
7735,"Fire, Theft"
7736,"Medical, Fire"
7737,"Medical, Fire"
7738,"Medical, Accident"
7739,"Fire, Natural Disaster"
7740,"Medical, Fire"
7741,"Fire, Theft"
7742,"Theft, Accident"
7743,"Fire, Natural Disaster"
7744,"Medical, Accident"
7745,"Fire, Natural Disaster"
7746,"Fire, Natural Disaster"
7747,"Fire, Natural Disaster"
7748,"Fire, Theft"
7749,"Fire, Theft"
7750,"Theft, Accident"
7751,"Medical, Accident"
7752,"Medical, Fire"
7753,"Medical, Fire"
7754,"Fire, Natural Disaster"
7755,"Fire, Natural Disaster"
7756,"Fire, Theft"
7757,"Fire, Natural Disaster"
7758,"Theft, Accident"
7759,"Theft, Accident"
7760,"Medical, Fire"
7761,"Medical, Fire"
7762,"Fire, Theft"
7763,"Theft, Accident"
7764,"Medical, Accident"
7765,"Fire, Theft"
7766,"Theft, Accident"
7767,"Theft, Accident"
7768,"Theft, Accident"
7769,"Fire, Theft"
7770,"Fire, Theft"
7771,"Medical, Accident"
7772,"Fire, Theft"
7773,"Medical, Accident"
7774,"Fire, Natural Disaster"
7775,"Medical, Fire"
7776,"Medical, Accident"
7777,"Medical, Fire"
7778,"Fire, Natural Disaster"
7779,"Medical, Fire"
7780,"Medical, Fire"
7781,"Fire, Theft"
7782,"Medical, Accident"
7783,"Theft, Accident"
7784,"Theft, Accident"
7785,"Fire, Theft"
7786,"Medical, Accident"
7787,"Medical, Fire"
7788,"Theft, Accident"
7789,"Medical, Fire"
7790,"Fire, Natural Disaster"
7791,"Fire, Natural Disaster"
7792,"Fire, Natural Disaster"
7793,"Fire, Theft"
7794,"Medical, Accident"
7795,"Fire, Theft"
7796,"Theft, Accident"
7797,"Fire, Theft"
7798,"Medical, Fire"
7799,"Medical, Accident"
7800,"Theft, Accident"
7801,"Fire, Natural Disaster"
7802,"Fire, Natural Disaster"
7803,"Theft, Accident"
7804,"Theft, Accident"
7805,"Fire, Theft"
7806,"Medical, Fire"
7807,"Medical, Accident"
7808,"Medical, Accident"
7809,"Fire, Natural Disaster"
7810,"Medical, Fire"
7811,"Medical, Fire"
7812,"Fire, Theft"
7813,"Fire, Theft"
7814,"Fire, Theft"
7815,"Medical, Accident"
7816,"Medical, Fire"
7817,"Medical, Accident"
7818,"Fire, Natural Disaster"
7819,"Medical, Accident"
7820,"Fire, Theft"
7821,"Fire, Theft"
7822,"Theft, Accident"
7823,"Fire, Theft"
7824,"Medical, Accident"
7825,"Medical, Accident"
7826,"Theft, Accident"
7827,"Fire, Natural Disaster"
7828,"Fire, Theft"
7829,"Fire, Theft"
7830,"Medical, Fire"
7831,"Theft, Accident"
7832,"Medical, Accident"
7833,"Medical, Accident"
7834,"Fire, Theft"
7835,"Fire, Theft"
7836,"Medical, Accident"
7837,"Medical, Fire"
7838,"Medical, Fire"
7839,"Medical, Accident"
7840,"Theft, Accident"
7841,"Medical, Accident"
7842,"Medical, Accident"
7843,"Fire, Theft"
7844,"Medical, Fire"
7845,"Medical, Accident"
7846,"Fire, Theft"
7847,"Fire, Natural Disaster"
7848,"Medical, Fire"
7849,"Fire, Theft"
7850,"Fire, Natural Disaster"
7851,"Medical, Accident"
7852,"Fire, Natural Disaster"
7853,"Fire, Theft"
7854,"Medical, Accident"
7855,"Medical, Fire"
7856,"Medical, Fire"
7857,"Fire, Theft"
7858,"Fire, Natural Disaster"
7859,"Medical, Accident"
7860,"Fire, Natural Disaster"
7861,"Medical, Fire"
7862,"Fire, Theft"
7863,"Fire, Natural Disaster"
7864,"Medical, Fire"
7865,"Medical, Fire"
7866,"Theft, Accident"
7867,"Fire, Natural Disaster"
7868,"Fire, Natural Disaster"
7869,"Fire, Natural Disaster"
7870,"Medical, Accident"
7871,"Fire, Theft"
7872,"Fire, Theft"
7873,"Fire, Theft"
7874,"Theft, Accident"
7875,"Medical, Accident"
7876,"Fire, Theft"
7877,"Theft, Accident"
7878,"Fire, Theft"
7879,"Fire, Theft"
7880,"Fire, Natural Disaster"
7881,"Fire, Theft"
7882,"Fire, Natural Disaster"
7883,"Fire, Theft"
7884,"Fire, Natural Disaster"
7885,"Medical, Accident"
7886,"Theft, Accident"
7887,"Medical, Fire"
7888,"Theft, Accident"
7889,"Fire, Theft"
7890,"Medical, Fire"
7891,"Medical, Fire"
7892,"Theft, Accident"
7893,"Fire, Theft"
7894,"Medical, Accident"
7895,"Medical, Accident"
7896,"Fire, Natural Disaster"
7897,"Fire, Theft"
7898,"Medical, Fire"
7899,"Theft, Accident"
7900,"Fire, Theft"
7901,"Fire, Theft"
7902,"Medical, Fire"
7903,"Fire, Theft"
7904,"Medical, Fire"
7905,"Theft, Accident"
7906,"Theft, Accident"
7907,"Theft, Accident"
7908,"Theft, Accident"
7909,"Theft, Accident"
7910,"Fire, Natural Disaster"
7911,"Medical, Fire"
7912,"Fire, Natural Disaster"
7913,"Medical, Accident"
7914,"Medical, Fire"
7915,"Fire, Natural Disaster"
7916,"Theft, Accident"
7917,"Theft, Accident"
7918,"Fire, Natural Disaster"
7919,"Fire, Theft"
7920,"Medical, Fire"
7921,"Medical, Accident"
7922,"Fire, Natural Disaster"
7923,"Fire, Natural Disaster"
7924,"Fire, Natural Disaster"
7925,"Fire, Theft"
7926,"Medical, Accident"
7927,"Fire, Natural Disaster"
7928,"Fire, Natural Disaster"
7929,"Fire, Theft"
7930,"Medical, Fire"
7931,"Medical, Fire"
7932,"Fire, Natural Disaster"
7933,"Medical, Accident"
7934,"Fire, Natural Disaster"
7935,"Medical, Accident"
7936,"Medical, Fire"
7937,"Theft, Accident"
7938,"Fire, Natural Disaster"
7939,"Fire, Theft"
7940,"Medical, Accident"
7941,"Fire, Natural Disaster"
7942,"Fire, Natural Disaster"
7943,"Fire, Natural Disaster"
7944,"Medical, Fire"
7945,"Medical, Accident"
7946,"Fire, Theft"
7947,"Theft, Accident"
7948,"Theft, Accident"
7949,"Fire, Natural Disaster"
7950,"Medical, Accident"
7951,"Fire, Natural Disaster"
7952,"Fire, Theft"
7953,"Medical, Accident"
7954,"Medical, Fire"
7955,"Medical, Fire"
7956,"Fire, Natural Disaster"
7957,"Theft, Accident"
7958,"Fire, Theft"
7959,"Medical, Accident"
7960,"Medical, Accident"
7961,"Medical, Accident"
7962,"Theft, Accident"
7963,"Fire, Natural Disaster"
7964,"Fire, Theft"
7965,"Theft, Accident"
7966,"Theft, Accident"
7967,"Fire, Natural Disaster"
7968,"Fire, Natural Disaster"
7969,"Medical, Accident"
7970,"Fire, Natural Disaster"
7971,"Fire, Natural Disaster"
7972,"Medical, Accident"
7973,"Medical, Accident"
7974,"Fire, Theft"
7975,"Theft, Accident"
7976,"Fire, Theft"
7977,"Fire, Theft"
7978,"Fire, Natural Disaster"
7979,"Fire, Natural Disaster"
7980,"Fire, Theft"
7981,"Theft, Accident"
7982,"Medical, Accident"
7983,"Fire, Theft"
7984,"Theft, Accident"
7985,"Medical, Accident"
7986,"Theft, Accident"
7987,"Medical, Fire"
7988,"Medical, Accident"
7989,"Fire, Theft"
7990,"Medical, Fire"
7991,"Fire, Natural Disaster"
7992,"Medical, Fire"
7993,"Fire, Natural Disaster"
7994,"Medical, Accident"
7995,"Fire, Natural Disaster"
7996,"Theft, Accident"
7997,"Fire, Natural Disaster"
7998,"Fire, Theft"
7999,"Theft, Accident"
8000,"Fire, Natural Disaster"
8001,"Theft, Accident"
8002,"Fire, Natural Disaster"
8003,"Medical, Fire"
8004,"Medical, Fire"
8005,"Fire, Natural Disaster"
8006,"Medical, Fire"
8007,"Medical, Fire"
8008,"Fire, Natural Disaster"
8009,"Fire, Theft"
8010,"Medical, Accident"
8011,"Fire, Natural Disaster"
8012,"Medical, Fire"
8013,"Medical, Fire"
8014,"Medical, Accident"
8015,"Fire, Theft"
8016,"Fire, Theft"
8017,"Theft, Accident"
8018,"Medical, Fire"
8019,"Medical, Accident"
8020,"Fire, Natural Disaster"
8021,"Medical, Fire"
8022,"Medical, Accident"
8023,"Fire, Natural Disaster"
8024,"Medical, Accident"
8025,"Fire, Theft"
8026,"Theft, Accident"
8027,"Medical, Fire"
8028,"Medical, Accident"
8029,"Medical, Accident"
8030,"Medical, Fire"
8031,"Fire, Theft"
8032,"Medical, Accident"
8033,"Fire, Natural Disaster"
8034,"Fire, Theft"
8035,"Fire, Natural Disaster"
8036,"Theft, Accident"
8037,"Medical, Fire"
8038,"Medical, Accident"
8039,"Theft, Accident"
8040,"Fire, Theft"
8041,"Fire, Theft"
8042,"Theft, Accident"
8043,"Fire, Theft"
8044,"Fire, Natural Disaster"
8045,"Medical, Accident"
8046,"Medical, Fire"
8047,"Fire, Theft"
8048,"Fire, Theft"
8049,"Medical, Fire"
8050,"Fire, Natural Disaster"
8051,"Medical, Accident"
8052,"Medical, Accident"
8053,"Medical, Fire"
8054,"Medical, Accident"
8055,"Theft, Accident"
8056,"Fire, Natural Disaster"
8057,"Fire, Theft"
8058,"Medical, Fire"
8059,"Medical, Accident"
8060,"Fire, Theft"
8061,"Fire, Theft"
8062,"Medical, Fire"
8063,"Fire, Theft"
8064,"Fire, Natural Disaster"
8065,"Medical, Fire"
8066,"Fire, Natural Disaster"
8067,"Fire, Theft"
8068,"Fire, Natural Disaster"
8069,"Theft, Accident"
8070,"Fire, Natural Disaster"
8071,"Medical, Fire"
8072,"Medical, Fire"
8073,"Medical, Fire"
8074,"Theft, Accident"
8075,"Medical, Fire"
8076,"Fire, Natural Disaster"
8077,"Theft, Accident"
8078,"Medical, Fire"
8079,"Medical, Fire"
8080,"Fire, Natural Disaster"
8081,"Medical, Fire"
8082,"Medical, Fire"
8083,"Fire, Theft"
8084,"Theft, Accident"
8085,"Medical, Accident"
8086,"Medical, Accident"
8087,"Fire, Theft"
8088,"Fire, Natural Disaster"
8089,"Fire, Theft"
8090,"Fire, Theft"
8091,"Theft, Accident"
8092,"Medical, Fire"
8093,"Fire, Natural Disaster"
8094,"Theft, Accident"
8095,"Fire, Natural Disaster"
8096,"Theft, Accident"
8097,"Medical, Fire"
8098,"Fire, Theft"
8099,"Medical, Fire"
8100,"Medical, Fire"
8101,"Medical, Fire"
8102,"Fire, Theft"
8103,"Fire, Theft"
8104,"Fire, Natural Disaster"
8105,"Fire, Theft"
8106,"Fire, Natural Disaster"
8107,"Medical, Accident"
8108,"Theft, Accident"
8109,"Fire, Natural Disaster"
8110,"Medical, Accident"
8111,"Fire, Theft"
8112,"Fire, Natural Disaster"
8113,"Medical, Accident"
8114,"Fire, Theft"
8115,"Medical, Accident"
8116,"Medical, Fire"
8117,"Fire, Natural Disaster"
8118,"Theft, Accident"
8119,"Theft, Accident"
8120,"Fire, Natural Disaster"
8121,"Medical, Accident"
8122,"Fire, Natural Disaster"
8123,"Fire, Theft"
8124,"Fire, Natural Disaster"
8125,"Medical, Fire"
8126,"Theft, Accident"
8127,"Medical, Fire"
8128,"Fire, Natural Disaster"
8129,"Medical, Accident"
8130,"Fire, Natural Disaster"
8131,"Medical, Fire"
8132,"Medical, Fire"
8133,"Fire, Theft"
8134,"Fire, Theft"
8135,"Medical, Fire"
8136,"Medical, Accident"
8137,"Medical, Fire"
8138,"Medical, Fire"
8139,"Medical, Fire"
8140,"Medical, Fire"
8141,"Fire, Theft"
8142,"Fire, Natural Disaster"
8143,"Medical, Fire"
8144,"Medical, Accident"
8145,"Fire, Theft"
8146,"Fire, Theft"
8147,"Medical, Accident"
8148,"Fire, Theft"
8149,"Fire, Natural Disaster"
8150,"Fire, Theft"
8151,"Fire, Natural Disaster"
8152,"Fire, Natural Disaster"
8153,"Theft, Accident"
8154,"Medical, Accident"
8155,"Medical, Accident"
8156,"Fire, Theft"
8157,"Fire, Natural Disaster"
8158,"Medical, Accident"
8159,"Medical, Accident"
8160,"Fire, Natural Disaster"
8161,"Fire, Theft"
8162,"Medical, Accident"
8163,"Fire, Theft"
8164,"Fire, Natural Disaster"
8165,"Medical, Fire"
8166,"Medical, Fire"
8167,"Theft, Accident"
8168,"Theft, Accident"
8169,"Medical, Fire"
8170,"Fire, Theft"
8171,"Fire, Theft"
8172,"Theft, Accident"
8173,"Medical, Fire"
8174,"Fire, Theft"
8175,"Medical, Accident"
8176,"Fire, Natural Disaster"
8177,"Medical, Accident"
8178,"Medical, Fire"
8179,"Theft, Accident"
8180,"Theft, Accident"
8181,"Theft, Accident"
8182,"Medical, Fire"
8183,"Theft, Accident"
8184,"Medical, Fire"
8185,"Medical, Accident"
8186,"Theft, Accident"
8187,"Fire, Natural Disaster"
8188,"Medical, Accident"
8189,"Medical, Fire"
8190,"Medical, Fire"
8191,"Medical, Fire"
8192,"Fire, Theft"
8193,"Medical, Accident"
8194,"Fire, Natural Disaster"
8195,"Theft, Accident"
8196,"Medical, Accident"
8197,"Medical, Fire"
8198,"Medical, Accident"
8199,"Medical, Accident"
8200,"Theft, Accident"
8201,"Theft, Accident"
8202,"Fire, Theft"
8203,"Fire, Natural Disaster"
8204,"Theft, Accident"
8205,"Fire, Theft"
8206,"Medical, Fire"
8207,"Medical, Accident"
8208,"Theft, Accident"
8209,"Medical, Fire"
8210,"Fire, Theft"
8211,"Theft, Accident"
8212,"Fire, Natural Disaster"
8213,"Fire, Natural Disaster"
8214,"Medical, Accident"
8215,"Fire, Theft"
8216,"Medical, Accident"
8217,"Medical, Accident"
8218,"Fire, Natural Disaster"
8219,"Fire, Theft"
8220,"Fire, Theft"
8221,"Medical, Fire"
8222,"Fire, Natural Disaster"
8223,"Medical, Accident"
8224,"Medical, Fire"
8225,"Medical, Fire"
8226,"Theft, Accident"
8227,"Theft, Accident"
8228,"Theft, Accident"
8229,"Fire, Theft"
8230,"Medical, Accident"
8231,"Medical, Fire"
8232,"Theft, Accident"
8233,"Theft, Accident"
8234,"Medical, Accident"
8235,"Fire, Theft"
8236,"Theft, Accident"
8237,"Fire, Natural Disaster"
8238,"Medical, Accident"
8239,"Fire, Theft"
8240,"Medical, Fire"
8241,"Medical, Accident"
8242,"Fire, Theft"
8243,"Fire, Natural Disaster"
8244,"Medical, Fire"
8245,"Fire, Natural Disaster"
8246,"Medical, Fire"
8247,"Theft, Accident"
8248,"Medical, Fire"
8249,"Fire, Theft"
8250,"Medical, Fire"
8251,"Fire, Natural Disaster"
8252,"Theft, Accident"
8253,"Theft, Accident"
8254,"Medical, Fire"
8255,"Medical, Fire"
8256,"Fire, Natural Disaster"
8257,"Medical, Accident"
8258,"Theft, Accident"
8259,"Fire, Theft"
8260,"Medical, Fire"
8261,"Medical, Fire"
8262,"Medical, Fire"
8263,"Medical, Accident"
8264,"Fire, Theft"
8265,"Fire, Natural Disaster"
8266,"Fire, Natural Disaster"
8267,"Medical, Accident"
8268,"Theft, Accident"
8269,"Fire, Theft"
8270,"Fire, Natural Disaster"
8271,"Fire, Natural Disaster"
8272,"Medical, Fire"
8273,"Fire, Theft"
8274,"Fire, Theft"
8275,"Medical, Accident"
8276,"Medical, Accident"
8277,"Medical, Fire"
8278,"Fire, Natural Disaster"
8279,"Medical, Accident"
8280,"Fire, Natural Disaster"
8281,"Fire, Natural Disaster"
8282,"Fire, Theft"
8283,"Fire, Natural Disaster"
8284,"Medical, Accident"
8285,"Fire, Theft"
8286,"Fire, Natural Disaster"
8287,"Medical, Accident"
8288,"Theft, Accident"
8289,"Fire, Theft"
8290,"Medical, Accident"
8291,"Theft, Accident"
8292,"Medical, Accident"
8293,"Medical, Accident"
8294,"Medical, Accident"
8295,"Theft, Accident"
8296,"Fire, Theft"
8297,"Medical, Fire"
8298,"Medical, Fire"
8299,"Medical, Accident"
8300,"Fire, Theft"
8301,"Fire, Natural Disaster"
8302,"Medical, Accident"
8303,"Medical, Accident"
8304,"Medical, Accident"
8305,"Fire, Natural Disaster"
8306,"Theft, Accident"
8307,"Theft, Accident"
8308,"Fire, Theft"
8309,"Fire, Theft"
8310,"Medical, Fire"
8311,"Fire, Theft"
8312,"Theft, Accident"
8313,"Theft, Accident"
8314,"Theft, Accident"
8315,"Medical, Accident"
8316,"Theft, Accident"
8317,"Medical, Fire"
8318,"Theft, Accident"
8319,"Medical, Accident"
8320,"Fire, Theft"
8321,"Medical, Accident"
8322,"Theft, Accident"
8323,"Medical, Accident"
8324,"Theft, Accident"
8325,"Fire, Theft"
8326,"Medical, Fire"
8327,"Theft, Accident"
8328,"Fire, Natural Disaster"
8329,"Fire, Natural Disaster"
8330,"Theft, Accident"
8331,"Fire, Theft"
8332,"Fire, Theft"
8333,"Medical, Fire"
8334,"Fire, Natural Disaster"
8335,"Fire, Theft"
8336,"Theft, Accident"
8337,"Fire, Natural Disaster"
8338,"Theft, Accident"
8339,"Fire, Theft"
8340,"Medical, Fire"
8341,"Medical, Fire"
8342,"Theft, Accident"
8343,"Fire, Theft"
8344,"Theft, Accident"
8345,"Fire, Natural Disaster"
8346,"Theft, Accident"
8347,"Medical, Accident"
8348,"Medical, Fire"
8349,"Medical, Fire"
8350,"Medical, Fire"
8351,"Fire, Theft"
8352,"Medical, Accident"
8353,"Fire, Natural Disaster"
8354,"Fire, Theft"
8355,"Theft, Accident"
8356,"Theft, Accident"
8357,"Medical, Accident"
8358,"Theft, Accident"
8359,"Theft, Accident"
8360,"Fire, Theft"
8361,"Medical, Fire"
8362,"Fire, Theft"
8363,"Medical, Fire"
8364,"Medical, Accident"
8365,"Fire, Natural Disaster"
8366,"Fire, Theft"
8367,"Fire, Theft"
8368,"Fire, Theft"
8369,"Medical, Accident"
8370,"Theft, Accident"
8371,"Fire, Natural Disaster"
8372,"Theft, Accident"
8373,"Medical, Fire"
8374,"Theft, Accident"
8375,"Medical, Accident"
8376,"Medical, Fire"
8377,"Medical, Fire"
8378,"Medical, Accident"
8379,"Fire, Theft"
8380,"Medical, Accident"
8381,"Medical, Accident"
8382,"Fire, Natural Disaster"
8383,"Fire, Natural Disaster"
8384,"Fire, Natural Disaster"
8385,"Fire, Natural Disaster"
8386,"Medical, Fire"
8387,"Fire, Natural Disaster"
8388,"Medical, Fire"
8389,"Medical, Accident"
8390,"Medical, Accident"
8391,"Medical, Fire"
8392,"Theft, Accident"
8393,"Medical, Accident"
8394,"Medical, Accident"
8395,"Medical, Fire"
8396,"Fire, Natural Disaster"
8397,"Fire, Theft"
8398,"Medical, Fire"
8399,"Theft, Accident"
8400,"Fire, Theft"
8401,"Fire, Theft"
8402,"Medical, Fire"
8403,"Medical, Accident"
8404,"Medical, Fire"
8405,"Fire, Theft"
8406,"Medical, Fire"
8407,"Medical, Accident"
8408,"Theft, Accident"
8409,"Medical, Accident"
8410,"Theft, Accident"
8411,"Medical, Accident"
8412,"Theft, Accident"
8413,"Fire, Theft"
8414,"Fire, Natural Disaster"
8415,"Fire, Natural Disaster"
8416,"Medical, Accident"
8417,"Medical, Fire"
8418,"Medical, Accident"
8419,"Theft, Accident"
8420,"Fire, Natural Disaster"
8421,"Medical, Accident"
8422,"Medical, Accident"
8423,"Theft, Accident"
8424,"Medical, Fire"
8425,"Medical, Fire"
8426,"Medical, Fire"
8427,"Medical, Accident"
8428,"Medical, Accident"
8429,"Theft, Accident"
8430,"Medical, Accident"
8431,"Fire, Natural Disaster"
8432,"Theft, Accident"
8433,"Fire, Theft"
8434,"Medical, Fire"
8435,"Fire, Natural Disaster"
8436,"Fire, Natural Disaster"
8437,"Medical, Fire"
8438,"Theft, Accident"
8439,"Fire, Theft"
8440,"Medical, Fire"
8441,"Fire, Natural Disaster"
8442,"Theft, Accident"
8443,"Theft, Accident"
8444,"Medical, Accident"
8445,"Theft, Accident"
8446,"Medical, Accident"
8447,"Medical, Fire"
8448,"Medical, Accident"
8449,"Fire, Natural Disaster"
8450,"Medical, Fire"
8451,"Medical, Accident"
8452,"Medical, Fire"
8453,"Theft, Accident"
8454,"Theft, Accident"
8455,"Fire, Theft"
8456,"Fire, Natural Disaster"
8457,"Theft, Accident"
8458,"Medical, Accident"
8459,"Theft, Accident"
8460,"Fire, Theft"
8461,"Medical, Fire"
8462,"Theft, Accident"
8463,"Medical, Accident"
8464,"Medical, Fire"
8465,"Medical, Fire"
8466,"Medical, Fire"
8467,"Theft, Accident"
8468,"Medical, Fire"
8469,"Theft, Accident"
8470,"Fire, Natural Disaster"
8471,"Fire, Theft"
8472,"Medical, Accident"
8473,"Medical, Fire"
8474,"Fire, Natural Disaster"
8475,"Medical, Fire"
8476,"Fire, Natural Disaster"
8477,"Theft, Accident"
8478,"Theft, Accident"
8479,"Medical, Accident"
8480,"Theft, Accident"
8481,"Medical, Fire"
